table_schema,table_name,column_name,data_type,character_maximum_length,numeric_precision,numeric_scale
yahooquery,financial_statements_bs_a,symbol,text,NULL,NULL,NULL
yahooquery,financial_statements_bs_a,asofdate,date,NULL,NULL,NULL
yahooquery,financial_statements_bs_a,periodtype,text,NULL,NULL,NULL
yahooquery,financial_statements_bs_a,currencycode,text,NULL,NULL,NULL
yahooquery,financial_statements_bs_a,accountspayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,accountsreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,accumulateddepreciation,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,availableforsalesecurities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,capitalleaseobligations,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,capitalstock,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,cashandcashequivalents,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,cashcashequivalentsandshortterminvestments,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,cashequivalents,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,cashfinancial,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,commercialpaper,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,commonstock,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,commonstockequity,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentcapitalleaseobligation,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentdebt,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentdebtandcapitalleaseobligation,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentdeferredliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentdeferredrevenue,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,gainslossesnotaffectingretainedearnings,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,grossppe,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,incometaxpayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,inventory,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,investedcapital,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,investmentinfinancialassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,investmentsandadvances,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,landandimprovements,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,leases,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,longtermcapitalleaseobligation,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,longtermdebt,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,longtermdebtandcapitalleaseobligation,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,machineryfurnitureequipment,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,netdebt,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,netppe,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,nettangibleassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentdeferredassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentdeferredtaxesassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,ordinarysharesnumber,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,othercurrentassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,othercurrentborrowings,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,othercurrentliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,otherequityadjustments,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,otherinvestments,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,othernoncurrentassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,othernoncurrentliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,otherproperties,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,otherreceivables,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,othershortterminvestments,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,payables,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,payablesandaccruedexpenses,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,properties,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,receivables,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,retainedearnings,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,shareissued,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,stockholdersequity,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,tangiblebookvalue,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,totalassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,totalcapitalization,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,totaldebt,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,totalequitygrossminorityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,totalliabilitiesnetminorityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,totalnoncurrentassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,totalnoncurrentliabilitiesnetminorityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,totaltaxpayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,tradeandotherpayablesnoncurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,treasurysharesnumber,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,workingcapital,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,additionalpaidincapital,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,buildingsandimprovements,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,constructioninprogress,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentaccruedexpenses,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,dividendspayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,employeebenefits,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,finishedgoods,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,goodwill,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,goodwillandotherintangibleassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,minorityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentdeferredliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentdeferredtaxesliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentpensionandotherpostretirementbenefitplans,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,otherintangibleassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,prepaidassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,rawmaterials,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,treasurystock,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,workinprocess,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,allowancefordoubtfulaccountsreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentdeferredtaxesliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentprovisions,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,grossaccountsreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,otherpayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,pensionandotherpostretirementbenefitplanscurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,preferredsecuritiesoutsidestockequity,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,restrictedcash,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,preferredstock,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,investmentsinotherventuresunderequitymethod,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,lineofcredit,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,longtermequityinvestment,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,preferredsharesnumber,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,preferredstockequity,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentaccountsreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentdeferredrevenue,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,otherequityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,interestpayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentnotespayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentdeferredassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,hedgingassetscurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,investmentsinassociatesatcost,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,otherinventories,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,taxesreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,definedpensionbenefit,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,longtermprovisions,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,assetsheldforsalecurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,derivativeproductliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,financialassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,heldtomaturitysecurities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,receivablesadjustmentsallowances,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,liabilitiesheldforsalenoncurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentnotereceivables,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,foreigncurrencytranslationadjustments,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,loansreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,minimumpensionliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,unrealizedgainloss,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,duetorelatedpartiescurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,investmentsinjointventuresatcost,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,notesreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,inventoriesadjustmentsallowances,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,duefromrelatedpartiescurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentprepaidassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,noncurrentaccruedexpenses,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,investmentproperties,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,tradingsecurities,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,financialassetsdesignatedasfairvaluethroughprofitorlosstotal,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,investmentsinsubsidiariesatcost,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,duetorelatedpartiesnoncurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,currentdeferredtaxesassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,accruedinterestreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,duefromrelatedpartiesnoncurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,restrictedcommonstock,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,limitedpartnershipcapital,numeric,NULL,20,4
yahooquery,financial_statements_bs_a,totalpartnershipcapital,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,symbol,text,NULL,NULL,NULL
yahooquery,financial_statements_bs_q,asofdate,date,NULL,NULL,NULL
yahooquery,financial_statements_bs_q,periodtype,text,NULL,NULL,NULL
yahooquery,financial_statements_bs_q,currencycode,text,NULL,NULL,NULL
yahooquery,financial_statements_bs_q,accountspayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,accountsreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,accumulateddepreciation,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,availableforsalesecurities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,capitalstock,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,cashandcashequivalents,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,cashcashequivalentsandshortterminvestments,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,cashequivalents,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,cashfinancial,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,commercialpaper,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,commonstock,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,commonstockequity,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentdebt,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentdebtandcapitalleaseobligation,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentdeferredliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentdeferredrevenue,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,finishedgoods,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,gainslossesnotaffectingretainedearnings,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,grossppe,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,incometaxpayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,inventory,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,investedcapital,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,investmentinfinancialassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,investmentsandadvances,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,landandimprovements,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,leases,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,longtermdebt,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,longtermdebtandcapitalleaseobligation,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,machineryfurnitureequipment,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,netdebt,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,netppe,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,nettangibleassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentdeferredassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentdeferredtaxesassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,ordinarysharesnumber,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,othercurrentassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,othercurrentborrowings,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,othercurrentliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,otherequityadjustments,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,othernoncurrentassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,othernoncurrentliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,otherreceivables,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,othershortterminvestments,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,payables,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,payablesandaccruedexpenses,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,properties,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,rawmaterials,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,receivables,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,retainedearnings,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,shareissued,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,stockholdersequity,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,tangiblebookvalue,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,totalassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,totalcapitalization,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,totaldebt,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,totalequitygrossminorityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,totalliabilitiesnetminorityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,totalnoncurrentassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,totalnoncurrentliabilitiesnetminorityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,totaltaxpayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,tradeandotherpayablesnoncurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,treasurysharesnumber,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,workingcapital,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,additionalpaidincapital,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,buildingsandimprovements,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,constructioninprogress,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentaccruedexpenses,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,dividendspayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,employeebenefits,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,goodwill,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,goodwillandotherintangibleassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,minorityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentdeferredliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentdeferredtaxesliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentpensionandotherpostretirementbenefitplans,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,otherintangibleassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,treasurystock,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,workinprocess,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,allowancefordoubtfulaccountsreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,capitalleaseobligations,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentcapitalleaseobligation,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,grossaccountsreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,longtermcapitalleaseobligation,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,otherpayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,otherproperties,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,pensionandotherpostretirementbenefitplanscurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,otherinvestments,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,preferredstock,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,investmentsinotherventuresunderequitymethod,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,longtermequityinvestment,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,preferredsharesnumber,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,preferredstockequity,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,prepaidassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentaccountsreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentdeferredrevenue,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,otherequityinterest,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentprovisions,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,interestpayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,hedgingassetscurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,otherinventories,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,restrictedcash,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,taxesreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,heldtomaturitysecurities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,definedpensionbenefit,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,longtermprovisions,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,assetsheldforsalecurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentnotespayable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,derivativeproductliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,financialassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,lineofcredit,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,preferredsecuritiesoutsidestockequity,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,receivablesadjustmentsallowances,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,investmentsinassociatesatcost,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,liabilitiesheldforsalenoncurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,foreigncurrencytranslationadjustments,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,loansreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,minimumpensionliabilities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,unrealizedgainloss,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentdeferredassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,duetorelatedpartiescurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,investmentsinjointventuresatcost,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,duefromrelatedpartiescurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,inventoriesadjustmentsallowances,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentprepaidassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentaccruedexpenses,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,notesreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,investmentproperties,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,noncurrentnotereceivables,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,tradingsecurities,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,financialassetsdesignatedasfairvaluethroughprofitorlosstotal,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,investmentsinsubsidiariesatcost,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,currentdeferredtaxesassets,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,accruedinterestreceivable,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,duefromrelatedpartiesnoncurrent,numeric,NULL,20,4
yahooquery,financial_statements_bs_q,duetorelatedpartiesnoncurrent,numeric,NULL,20,4
yahooquery,financial_statements_cf_a,symbol,text,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,asofdate,date,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,periodtype,text,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,currencycode,text,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,beginningcashposition,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,capitalexpenditure,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,cashdividendspaid,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,cashflowfromcontinuingfinancingactivities,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,cashflowfromcontinuinginvestingactivities,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,cashflowfromcontinuingoperatingactivities,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeinaccountpayable,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeincashsupplementalasreported,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeininventory,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeinothercurrentassets,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeinothercurrentliabilities,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeinotherworkingcapital,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeinpayable,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeinpayablesandaccruedexpense,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeinreceivables,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeinworkingcapital,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changesinaccountreceivables,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changesincash,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,commonstockdividendpaid,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,commonstockissuance,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,commonstockpayments,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,deferredincometax,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,deferredtax,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,depreciationamortizationdepletion,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,depreciationandamortization,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,endcashposition,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,financingcashflow,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,freecashflow,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,incometaxpaidsupplementaldata,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,interestpaidsupplementaldata,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,investingcashflow,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,issuanceofcapitalstock,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,issuanceofdebt,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,longtermdebtissuance,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,longtermdebtpayments,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netbusinesspurchaseandsale,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netcommonstockissuance,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netincome,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netincomefromcontinuingoperations,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netinvestmentpurchaseandsale,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netissuancepaymentsofdebt,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netlongtermdebtissuance,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netotherfinancingcharges,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netotherinvestingchanges,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netppepurchaseandsale,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,netshorttermdebtissuance,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,operatingcashflow,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,othernoncashitems,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,purchaseofbusiness,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,purchaseofinvestment,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,purchaseofppe,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,repaymentofdebt,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,repurchaseofcapitalstock,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,saleofinvestment,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,stockbasedcompensation,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,amortizationcashflow,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,amortizationofintangibles,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,assetimpairmentcharge,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,changeinprepaidassets,numeric,NULL,NULL,NULL
yahooquery,financial_statements_cf_a,depreciation,numeric,NULL,NULL,NULL
